date,apprehended,cbp_custody,transferred_out,hhs_care,discharged,apprehended_outlier,cbp_custody_outlier,transferred_out_outlier,hhs_care_outlier,discharged_outlier,day,month,year,quarter,week_number,day_of_week,is_weekend,day_of_year,month_sin,month_cos,dow_sin,dow_cos,apprehended_lag_1,apprehended_lag_3,apprehended_lag_7,apprehended_lag_14,apprehended_lag_30,cbp_custody_lag_1,cbp_custody_lag_3,cbp_custody_lag_7,cbp_custody_lag_14,cbp_custody_lag_30,transferred_out_lag_1,transferred_out_lag_3,transferred_out_lag_7,transferred_out_lag_14,transferred_out_lag_30,hhs_care_lag_1,hhs_care_lag_3,hhs_care_lag_7,hhs_care_lag_14,hhs_care_lag_30,discharged_lag_1,discharged_lag_3,discharged_lag_7,discharged_lag_14,discharged_lag_30,apprehended_roll_3_mean,apprehended_roll_3_std,apprehended_roll_3_max,apprehended_roll_3_min,apprehended_roll_7_mean,apprehended_roll_7_std,apprehended_roll_7_max,apprehended_roll_7_min,apprehended_roll_14_mean,apprehended_roll_14_std,apprehended_roll_14_max,apprehended_roll_14_min,apprehended_roll_30_mean,apprehended_roll_30_std,apprehended_roll_30_max,apprehended_roll_30_min,cbp_custody_roll_3_mean,cbp_custody_roll_3_std,cbp_custody_roll_3_max,cbp_custody_roll_3_min,cbp_custody_roll_7_mean,cbp_custody_roll_7_std,cbp_custody_roll_7_max,cbp_custody_roll_7_min,cbp_custody_roll_14_mean,cbp_custody_roll_14_std,cbp_custody_roll_14_max,cbp_custody_roll_14_min,cbp_custody_roll_30_mean,cbp_custody_roll_30_std,cbp_custody_roll_30_max,cbp_custody_roll_30_min,transferred_out_roll_3_mean,transferred_out_roll_3_std,transferred_out_roll_3_max,transferred_out_roll_3_min,transferred_out_roll_7_mean,transferred_out_roll_7_std,transferred_out_roll_7_max,transferred_out_roll_7_min,transferred_out_roll_14_mean,transferred_out_roll_14_std,transferred_out_roll_14_max,transferred_out_roll_14_min,transferred_out_roll_30_mean,transferred_out_roll_30_std,transferred_out_roll_30_max,transferred_out_roll_30_min,hhs_care_roll_3_mean,hhs_care_roll_3_std,hhs_care_roll_3_max,hhs_care_roll_3_min,hhs_care_roll_7_mean,hhs_care_roll_7_std,hhs_care_roll_7_max,hhs_care_roll_7_min,hhs_care_roll_14_mean,hhs_care_roll_14_std,hhs_care_roll_14_max,hhs_care_roll_14_min,hhs_care_roll_30_mean,hhs_care_roll_30_std,hhs_care_roll_30_max,hhs_care_roll_30_min,discharged_roll_3_mean,discharged_roll_3_std,discharged_roll_3_max,discharged_roll_3_min,discharged_roll_7_mean,discharged_roll_7_std,discharged_roll_7_max,discharged_roll_7_min,discharged_roll_14_mean,discharged_roll_14_std,discharged_roll_14_max,discharged_roll_14_min,discharged_roll_30_mean,discharged_roll_30_std,discharged_roll_30_max,discharged_roll_30_min,apprehended_daily_growth,apprehended_pct_change,apprehended_momentum,apprehended_velocity,apprehended_roc_7,cbp_custody_daily_growth,cbp_custody_pct_change,cbp_custody_momentum,cbp_custody_velocity,cbp_custody_roc_7,transferred_out_daily_growth,transferred_out_pct_change,transferred_out_momentum,transferred_out_velocity,transferred_out_roc_7,hhs_care_daily_growth,hhs_care_pct_change,hhs_care_momentum,hhs_care_velocity,hhs_care_roc_7,discharged_daily_growth,discharged_pct_change,discharged_momentum,discharged_velocity,discharged_roc_7,transfer_efficiency_ratio,discharge_effectiveness,pipeline_throughput,backlog_accumulation,cumulative_backlog,net_hhs_flow,cbp_processing_rate,custody_change,hhs_care_change,anomaly_label,anomaly_score,is_anomaly,anomaly_type
2025-02-20,13,25,15,2520,32,False,False,False,False,False,20,2,2025,1,8,3,0,51,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.0,8.0,16.0,47.0,38.0,17.0,17.0,18.0,42.0,80.0,17.0,14.0,15.0,47.0,82.0,2528.0,2532.0,2834.0,3923.0,5605.0,19.0,15.0,63.0,159.0,184.0,14.333333333333334,3.2145502536686164,18.0,12.0,13.285714285714286,3.3523268394071173,18.0,8.0,18.0,6.9834970300817485,34.0,8.0,43.86666666666667,31.835496706896077,113.0,8.0,20.333333333333332,4.163331998931314,25.0,17.0,18.571428571428573,4.720774754860229,25.0,10.0,25.0,12.51460685021147,54.0,10.0,62.5,49.35777198347059,196.0,10.0,14.333333333333334,3.055050463304649,17.0,11.0,16.0,4.320493798939136,23.0,11.0,21.0,9.413574486634138,41.0,11.0,53.833333333333336,44.768433562927896,168.0,11.0,2528.0,7.9999999999856755,2536.0,2520.0,2624.285714285714,122.12659318053183,2799.0,2520.0,2914.1428571428573,357.15733597020926,3483.0,2520.0,3831.5333333333333,958.7158341108179,5507.0,2520.0,20.0,11.532562594670377,32.0,9.0,37.57142857142857,25.330200307523764,72.0,9.0,72.71428571428571,47.574117998094856,168.0,9.0,111.4,58.50116414992547,235.0,9.0,1.0,0.08333333333333326,7.0,-0.5794035082204714,-0.1875,8.0,0.47058823529411775,10.0,1.3218534989469515,0.38888888888888884,-2.0,-0.11764705882352944,-8.0,-0.7258567022204043,0.0,-8.0,-0.0031645569620253333,0.0,-46.75563436004514,-0.11079745942131258,13.0,0.6842105263157894,3.0,-2.6505849712134837,-0.4920634920634921,0.6,0.012698412698412698,2.4615384615384617,-19,-56496,-17,0.6,8.0,-8.0,1,0.11992784684055702,0,normal
2025-02-23,7,16,8,2423,35,False,False,False,False,False,23,2,2025,1,8,6,1,54,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,13.0,18.0,11.0,20.0,56.0,25.0,19.0,22.0,22.0,82.0,15.0,11.0,12.0,41.0,68.0,2520.0,2536.0,2799.0,3483.0,5507.0,32.0,9.0,50.0,168.0,164.0,10.666666666666666,3.2145502536687456,13.0,7.0,12.714285714285714,4.070801956806931,18.0,7.0,17.071428571428573,7.539274457173503,34.0,7.0,42.233333333333334,32.44271698020299,113.0,7.0,19.333333333333332,4.932882862315444,25.0,16.0,17.714285714285715,4.53557367615623,25.0,10.0,24.571428571428573,12.726195187722807,54.0,10.0,60.3,49.92625596299625,196.0,10.0,13.333333333333334,4.725815626253097,17.0,8.0,15.428571428571429,5.126959555693729,23.0,8.0,18.642857142857142,8.053734373733823,36.0,8.0,51.833333333333336,45.44878385637087,168.0,8.0,2490.3333333333335,58.44940832320813,2528.0,2423.0,2570.5714285714284,114.9519568381956,2752.0,2423.0,2838.4285714285716,339.1917348152914,3403.0,2423.0,3728.733333333333,937.9855132082786,5092.0,2423.0,28.666666666666668,8.504900548114879,35.0,19.0,35.42857142857143,24.730933011499552,72.0,9.0,63.214285714285715,39.71277370827101,145.0,9.0,107.1,59.23788978522842,235.0,9.0,-6.0,-0.46153846153846156,-7.0,-1.9345526311653538,-0.36363636363636365,-9.0,-0.36,-17.0,-1.258609875789787,-0.2727272727272727,-7.0,-0.4666666666666667,-5.0,-2.2943925266653036,-0.33333333333333337,-97.0,-0.038492063492063466,-89.0,-59.31672577003386,-0.13433369060378708,3.0,0.09375,-10.0,-1.2379387284101124,-0.30000000000000004,0.5,0.014444903012794058,5.0,-28,-56524,-27,0.5,-9.0,-97.0,1,0.10253442848116812,0,normal
2025-02-24,20,22,14,2413,24,False,False,False,False,False,24,2,2025,1,9,0,0,55,0.8660254037844386,0.5000000000000001,0.0,1.0,7.0,12.0,16.0,23.0,74.0,16.0,17.0,20.0,45.0,103.0,8.0,17.0,20.0,11.0,80.0,2423.0,2528.0,2752.0,3403.0,5092.0,35.0,19.0,66.0,102.0,235.0,13.333333333333334,6.506407098649852,20.0,7.0,13.285714285714286,4.820590756142789,20.0,7.0,16.857142857142858,7.399138649003826,34.0,7.0,40.43333333333333,32.11582844613682,113.0,7.0,21.0,4.582575694954976,25.0,16.0,18.0,4.760952285738534,25.0,10.0,22.928571428571427,11.28964321650684,54.0,10.0,57.6,49.727256107690664,196.0,10.0,12.333333333333334,3.785938897200792,15.0,8.0,14.571428571428571,4.720774754817197,23.0,8.0,18.857142857142858,7.872612144520163,36.0,8.0,49.63333333333333,45.63534877122553,168.0,8.0,2452.0,59.10160742314699,2520.0,2413.0,2522.1428571428573,95.55003675450467,2703.0,2413.0,2767.714285714286,314.75324366172646,3359.0,2413.0,3639.4333333333334,931.2229883454787,5019.0,2413.0,30.333333333333332,5.686240703076591,35.0,24.0,29.428571428571427,20.87148886925133,72.0,9.0,57.642857142857146,39.32235054961994,145.0,9.0,100.06666666666666,55.964233241408955,182.0,9.0,13.0,1.8571428571428572,19.0,1.7990855266259855,0.25,6.0,0.375,15.0,0.5560425931576601,0.10000000000000009,6.0,0.75,13.0,-0.2207943949989773,-0.30000000000000004,-10.0,-0.004127115146512539,87.0,-46.98754432752539,-0.12318313953488369,-11.0,-0.3142857142857143,-14.0,-3.6784540463075848,-0.6363636363636364,0.6363636363636364,0.009946125155408206,1.2,-4,-56528,-10,0.6363636363636364,6.0,-10.0,1,0.12577370747102873,0,normal
2025-02-25,11,7,7,2413,23,False,False,False,False,False,25,2,2025,1,9,1,0,56,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,20.0,13.0,15.0,34.0,68.0,22.0,25.0,10.0,54.0,107.0,14.0,15.0,23.0,29.0,102.0,2413.0,2520.0,2703.0,3359.0,5019.0,24.0,32.0,72.0,74.0,181.0,12.666666666666666,6.658328118481496,20.0,7.0,12.714285714285714,4.820590756142841,20.0,7.0,15.214285714285714,5.645673243604801,26.0,7.0,38.53333333333333,32.11480841512702,113.0,7.0,15.0,7.549834435270225,22.0,7.0,17.571428571428573,5.652643713590478,25.0,7.0,19.571428571428573,7.7827648410705,36.0,7.0,54.266666666666666,49.65323431722022,196.0,7.0,9.666666666666666,3.785938897200792,14.0,7.0,12.285714285714286,3.7289089429439453,17.0,7.0,17.285714285714285,7.8879515857923765,36.0,7.0,46.46666666666667,45.16997273390524,168.0,7.0,2416.3333333333335,5.773502691877505,2423.0,2413.0,2480.714285714286,60.50816552512122,2536.0,2413.0,2700.1428571428573,277.3758508546411,3290.0,2413.0,3552.5666666666666,919.5702025790973,4957.0,2413.0,27.333333333333332,6.658328118478735,35.0,23.0,22.428571428571427,9.126100716404206,35.0,9.0,54.0,40.04612724961365,145.0,9.0,94.8,55.51787534442031,182.0,9.0,-9.0,-0.44999999999999996,-22.0,-0.9006858550305115,-0.2666666666666667,-15.0,-0.6818181818181819,-21.0,-3.3329680551317558,-0.30000000000000004,-7.0,-0.5,-13.0,-1.9155957962492334,-0.6956521739130435,0.0,0.0,10.0,-35.24065824564404,-0.10728819829818725,-1.0,-0.04166666666666663,10.0,-3.008840534730689,-0.6805555555555556,1.0,0.009531703273932863,2.090909090909091,-12,-56540,-16,1.0,-15.0,0.0,1,0.088443585244462,0,normal
2025-02-26,12,21,1,2411,23,False,False,False,False,False,26,2,2025,1,9,2,0,57,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,11.0,7.0,8.0,26.0,92.0,7.0,16.0,17.0,36.0,124.0,7.0,8.0,14.0,36.0,93.0,2413.0,2423.0,2532.0,3290.0,4957.0,23.0,35.0,15.0,104.0,139.0,14.333333333333334,4.9328828623190475,20.0,11.0,13.285714285714286,4.386125310363273,20.0,7.0,14.214285714285714,4.75845112854861,25.0,7.0,35.86666666666667,30.817296233227903,113.0,7.0,16.666666666666668,8.38649708360561,22.0,7.0,18.142857142857142,5.785861256252395,25.0,7.0,18.5,6.223404954744922,32.0,7.0,50.833333333333336,48.20508152733823,196.0,7.0,7.333333333333333,6.506407098648067,14.0,1.0,10.428571428571429,5.533448076837201,17.0,1.0,14.785714285714286,6.996466926283114,27.0,1.0,43.4,45.02459098207982,168.0,1.0,2412.3333333333335,1.1547005383793172,2413.0,2411.0,2463.4285714285716,60.69831722760492,2536.0,2411.0,2637.3571428571427,228.82126284426354,3181.0,2411.0,3467.7,902.8182369478465,4903.0,2411.0,23.333333333333332,0.577350269181589,24.0,23.0,23.571428571428573,8.521681032477451,35.0,9.0,48.214285714285715,38.06912452051111,145.0,9.0,90.93333333333334,56.36637132273042,182.0,9.0,1.0,0.09090909090909083,10.0,-0.4255143912728835,0.5,14.0,2.0,29.0,1.000273958651184,0.23529411764705888,-6.0,-0.8571428571428572,1.0,-2.936696847186925,-0.9285714285714286,-2.0,-0.0008288437629506706,-2.0,-26.93049368423303,-0.047788309636650816,0.0,0.0,1.0,-2.2566304010480165,0.5333333333333334,0.047619047619047616,0.00953961012028204,1.9166666666666667,-11,-56551,-22,0.047619047619047616,14.0,-2.0,1,0.10766372407597491,0,normal
2025-02-27,10,15,17,2391,37,False,False,False,False,False,27,2,2025,1,9,3,0,58,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.0,20.0,18.0,25.0,113.0,21.0,22.0,19.0,32.0,162.0,1.0,14.0,11.0,27.0,107.0,2411.0,2413.0,2536.0,3181.0,4903.0,23.0,24.0,9.0,145.0,164.0,11.0,1.0000000000141898,12.0,10.0,12.142857142857142,3.976119189566489,20.0,7.0,13.142857142857142,3.7180876568612273,20.0,7.0,32.43333333333333,27.485022044409906,106.0,7.0,14.333333333333334,7.023769168567928,21.0,7.0,17.571428571428573,5.883795341398324,25.0,7.0,17.285714285714285,4.905704237508445,25.0,7.0,45.93333333333333,43.78389983838035,196.0,7.0,8.333333333333334,8.082903768655045,17.0,1.0,11.285714285714286,6.074928962940017,17.0,1.0,14.071428571428571,6.107552521446031,23.0,1.0,40.4,43.61714310238499,168.0,1.0,2405.0,12.16552506059645,2413.0,2391.0,2442.714285714286,56.39359977174001,2528.0,2391.0,2580.9285714285716,175.6821711918948,2878.0,2391.0,3383.9666666666667,881.3430379680864,4881.0,2391.0,27.666666666666668,8.082903768654761,37.0,23.0,27.571428571428573,6.972736021052522,37.0,19.0,40.5,25.966694644662915,99.0,9.0,86.7,55.45122118614211,182.0,9.0,-2.0,-0.16666666666666663,-3.0,-0.8191357934546628,-0.4444444444444444,-6.0,-0.2857142857142857,-20.0,-0.7497945310116124,-0.21052631578947367,16.0,16.0,22.0,1.7974773646098074,0.5454545454545454,-20.0,-0.008295313148071304,-18.0,-25.197870263174774,-0.057176656151419536,14.0,0.6086956521739131,14.0,1.8075271992139885,3.1111111111111107,1.1333333333333333,0.01547469677959013,3.7,-27,-56578,-20,1.1333333333333333,-6.0,-20.0,1,0.06959533759151693,0,normal
2025-03-02,12,24,4,2297,31,False,False,False,False,False,2,3,2025,1,9,6,1,61,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,10.0,11.0,12.0,15.0,106.0,15.0,7.0,17.0,13.0,196.0,17.0,7.0,17.0,23.0,131.0,2391.0,2413.0,2528.0,2878.0,4881.0,37.0,23.0,19.0,99.0,159.0,11.333333333333334,1.1547005383915074,12.0,10.0,12.142857142857142,3.976119189566489,20.0,7.0,12.928571428571429,3.689158455504184,20.0,7.0,29.3,23.938354738500706,91.0,7.0,20.0,4.582575694954975,24.0,15.0,18.571428571428573,6.347102826181851,25.0,7.0,18.071428571428573,5.045398295082194,25.0,7.0,40.2,33.51211824050168,152.0,7.0,7.333333333333333,8.504900548115653,17.0,1.0,9.428571428571429,6.023762469231348,17.0,1.0,12.714285714285714,6.081859172081744,23.0,1.0,36.166666666666664,40.57779529822324,168.0,1.0,2366.3333333333335,60.871449246205245,2411.0,2297.0,2409.714285714286,65.08638947748564,2520.0,2297.0,2539.4285714285716,168.58858173103732,2834.0,2297.0,3297.8333333333335,855.8927617057734,4728.0,2297.0,30.333333333333332,7.023769168568492,37.0,23.0,29.285714285714285,5.908025211946588,37.0,23.0,35.642857142857146,19.81299939572194,72.0,9.0,82.43333333333334,54.61443748322569,182.0,9.0,2.0,0.19999999999999996,4.0,-0.11435184509099697,0.0,9.0,0.6000000000000001,15.0,1.6876541017412912,0.41176470588235303,-13.0,-0.7647058823529411,-29.0,-1.9018919765426452,-0.7647058823529411,-94.0,-0.03931409452112089,-74.0,-42.39840269738108,-0.091376582278481,-6.0,-0.16216216216216217,-20.0,-0.14435460058950914,0.631578947368421,0.16666666666666666,0.013495864170657379,2.5833333333333335,-19,-56597,-27,0.16666666666666666,9.0,-94.0,1,0.10571906313393997,0,normal
2025-03-03,8,29,18,2287,25,False,False,False,False,False,3,3,2025,1,10,0,0,62,1.0,6.123233995736766e-17,0.0,1.0,12.0,12.0,13.0,16.0,86.0,24.0,21.0,25.0,18.0,152.0,4.0,1.0,15.0,15.0,168.0,2297.0,2411.0,2520.0,2834.0,4628.0,31.0,23.0,32.0,63.0,176.0,10.0,2.000000000007152,12.0,8.0,11.428571428571429,4.2370250120216,20.0,7.0,12.357142857142858,3.794877982363411,20.0,7.0,26.7,21.698800221085442,91.0,7.0,22.666666666666668,7.094598884597028,29.0,15.0,19.142857142857142,7.151423434762311,29.0,7.0,18.857142857142858,5.829066990350723,29.0,7.0,36.1,26.057429941808525,118.0,7.0,13.0,7.81024967590695,18.0,4.0,9.857142857142858,6.5683222471848115,18.0,1.0,12.928571428571429,6.2198724413638145,23.0,1.0,31.166666666666668,32.1366514717423,136.0,1.0,2325.0,57.37595315112432,2391.0,2287.0,2376.4285714285716,58.53448312116831,2423.0,2287.0,2500.3571428571427,158.12925927017815,2799.0,2287.0,3219.8,836.9440470731261,4728.0,2287.0,31.0,6.0,37.0,25.0,28.285714285714285,5.9641787843477525,37.0,23.0,32.92857142857143,18.323857024755128,72.0,9.0,77.4,52.61545596967229,182.0,9.0,-4.0,-0.33333333333333337,-6.0,-1.085763883818248,-0.3846153846153846,5.0,0.20833333333333326,-4.0,2.5157405763059684,0.15999999999999992,14.0,3.5,27.0,2.073581017593017,0.19999999999999996,-10.0,-0.004353504571179778,84.0,-34.29880202303581,-0.09246031746031746,-6.0,-0.19354838709677424,0.0,-1.6082659504421322,-0.21875,0.6206896551724138,0.010931351114997814,3.125,-17,-56614,-7,0.6206896551724138,5.0,-10.0,1,0.11301516857324645,0,normal
2025-03-04,4,25,10,2272,30,False,False,False,False,False,4,3,2025,1,10,1,0,63,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,8.0,10.0,7.0,11.0,84.0,29.0,15.0,16.0,22.0,118.0,18.0,17.0,8.0,12.0,136.0,2287.0,2391.0,2423.0,2799.0,4638.0,25.0,37.0,35.0,50.0,127.0,8.0,4.000000000003633,12.0,4.0,11.0,4.864839839787402,20.0,4.0,11.857142857142858,4.400299690085308,20.0,4.0,24.033333333333335,19.184194883638742,91.0,4.0,26.0,2.6457513110630893,29.0,24.0,20.428571428571427,7.299706452051522,29.0,7.0,19.071428571428573,6.00594943130585,29.0,7.0,33.0,21.023796041624927,97.0,7.0,10.666666666666666,7.023769168568822,18.0,4.0,10.142857142857142,6.517376042257822,18.0,1.0,12.785714285714286,6.2656397724626345,23.0,1.0,26.966666666666665,25.51467911957468,117.0,1.0,2285.3333333333335,12.583057392118482,2297.0,2272.0,2354.8571428571427,65.87470068586777,2413.0,2272.0,2462.714285714286,143.63009571665972,2752.0,2272.0,3140.9333333333334,809.7300500926835,4728.0,2272.0,28.666666666666668,3.214550253664318,31.0,25.0,27.571428571428573,5.287001130377853,37.0,23.0,31.5,17.658077253982757,72.0,9.0,74.16666666666667,52.44246984723482,182.0,9.0,-4.0,-0.5,0.0,-1.8143229128636862,-0.4285714285714286,-4.0,-0.13793103448275867,-9.0,0.8868054322294758,0.5625,-8.0,-0.4444444444444444,-22.0,-0.4448142368052378,0.25,-15.0,-0.00655881066899866,-5.0,-29.474101517276857,-0.062319438712340025,5.0,0.19999999999999996,11.0,0.04380053716840116,-0.1428571428571429,0.4,0.013204225352112676,7.5,-26,-56640,-20,0.4,-4.0,-15.0,1,0.07679210820496002,0,normal
2025-03-05,5,20,4,2238,40,False,False,False,False,False,5,3,2025,1,10,2,0,64,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4.0,12.0,20.0,16.0,59.0,25.0,24.0,22.0,20.0,64.0,10.0,4.0,14.0,20.0,117.0,2272.0,2297.0,2413.0,2752.0,4728.0,30.0,31.0,24.0,66.0,54.0,5.666666666666667,2.0816659994732425,8.0,4.0,8.857142857142858,3.2877840272198116,12.0,4.0,11.071428571428571,4.5819761560305725,20.0,4.0,22.233333333333334,18.303350613433054,91.0,4.0,24.666666666666668,4.509249752822014,29.0,20.0,20.142857142857142,7.267016155887684,29.0,7.0,19.071428571428573,6.00594943130585,29.0,7.0,31.533333333333335,20.309218788912954,97.0,7.0,10.666666666666666,7.023769168568822,18.0,4.0,8.714285714285714,6.626066850309305,18.0,1.0,11.642857142857142,6.307591797646551,23.0,1.0,23.2,19.36473866202243,97.0,1.0,2265.6666666666665,25.106440076867642,2287.0,2238.0,2329.8571428571427,72.95758715709992,2413.0,2238.0,2426.0,128.937671286926,2703.0,2238.0,3057.9333333333334,767.9811839170858,4717.0,2238.0,31.666666666666668,7.637626158259733,40.0,25.0,29.857142857142858,6.743603671363312,40.0,23.0,29.642857142857142,14.902798616143771,72.0,9.0,73.7,52.68982104144293,182.0,9.0,1.0,0.25,5.0,-1.1107421846477645,-0.75,-5.0,-0.19999999999999996,-1.0,-0.5848959258278934,-0.09090909090909094,-6.0,-0.6,2.0,-1.8336106776039287,-0.7142857142857143,-34.0,-0.014964788732394374,-19.0,-30.605576137957645,-0.07252382925818479,10.0,0.33333333333333326,5.0,2.5328504028763015,0.6666666666666667,0.2,0.017873100983020553,8.0,-35,-56675,-36,0.2,-5.0,-34.0,1,0.03973051224923607,0,normal
2025-03-06,7,27,6,2218,33,False,False,False,False,False,6,3,2025,1,10,3,0,65,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,5.0,8.0,11.0,15.0,62.0,20.0,29.0,7.0,10.0,97.0,4.0,18.0,7.0,23.0,52.0,2238.0,2287.0,2413.0,2703.0,4717.0,40.0,25.0,23.0,72.0,83.0,5.333333333333333,1.5275252316616603,7.0,4.0,8.285714285714286,3.1997023671294254,12.0,4.0,10.5,4.553105449107918,20.0,4.0,20.4,16.882147273135168,91.0,4.0,24.0,3.6055512754628887,27.0,20.0,23.0,4.7258156262953674,29.0,15.0,20.285714285714285,5.7436060962591835,29.0,7.0,29.2,16.116814950162226,75.0,7.0,6.666666666666667,3.055050463304649,10.0,4.0,8.571428571428571,6.6797490685693885,18.0,1.0,10.428571428571429,5.543038401932497,18.0,1.0,21.666666666666668,18.819163624889956,97.0,1.0,2242.6666666666665,27.300793639257826,2272.0,2218.0,2302.0,73.14825128902791,2411.0,2218.0,2391.3571428571427,112.9524114515464,2536.0,2218.0,2974.633333333333,715.5628834910331,4621.0,2218.0,34.333333333333336,5.131601439446883,40.0,30.0,31.285714285714285,6.074928962958763,40.0,23.0,26.857142857142858,8.7517659128507,40.0,9.0,72.03333333333333,53.174068954664115,182.0,9.0,2.0,0.3999999999999999,1.0,-0.3330566384858232,-0.36363636363636365,7.0,0.3500000000000001,12.0,1.3113280556290803,2.857142857142857,2.0,0.5,8.0,-0.8752080082029463,-0.1428571428571429,-20.0,-0.00893655049151032,14.0,-27.954182103468234,-0.08081226688769172,-7.0,-0.17500000000000004,-17.0,0.14963780215722558,0.4347826086956521,0.2222222222222222,0.014878268710550046,4.714285714285714,-26,-56701,-27,0.2222222222222222,7.0,-20.0,1,0.09928635023727511,0,normal
2025-03-09,12,25,15,2137,30,False,False,False,False,False,9,3,2025,1,10,6,1,68,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,7.0,4.0,12.0,8.0,91.0,27.0,25.0,21.0,17.0,75.0,6.0,10.0,1.0,14.0,97.0,2218.0,2272.0,2411.0,2532.0,4621.0,33.0,30.0,23.0,15.0,174.0,8.0,3.6055512754680192,12.0,5.0,8.285714285714286,3.1997023671294254,12.0,4.0,10.785714285714286,4.50945283100865,20.0,4.0,17.766666666666666,10.411145663330823,47.0,4.0,24.0,3.6055512754628887,27.0,20.0,23.571428571428573,4.6853368024918085,29.0,15.0,20.857142857142858,5.789342235216213,29.0,7.0,27.533333333333335,13.607131328400795,54.0,7.0,8.333333333333334,5.85946527708271,15.0,4.0,10.571428571428571,6.106202935189755,18.0,4.0,10.5,5.5987635997760705,18.0,1.0,18.933333333333334,12.339824324842292,47.0,1.0,2197.6666666666665,53.48208422764889,2238.0,2137.0,2262.8571428571427,78.23347231493688,2391.0,2137.0,2363.1428571428573,123.91986066851416,2536.0,2137.0,2891.8333333333335,660.0498457318918,4241.0,2137.0,34.333333333333336,5.131601439446883,40.0,30.0,32.285714285714285,4.956957592279891,40.0,25.0,27.928571428571427,8.080977527634088,40.0,9.0,67.23333333333333,50.06043474078859,182.0,9.0,5.0,0.7142857142857142,3.0,1.000207521135633,0.0,-2.0,-0.07407407407407407,-9.0,0.48349604172181004,0.19047619047619047,9.0,1.5,7.0,1.593593993847791,14.0,-81.0,-0.036519386834986456,-61.0,-41.21563657760118,-0.11364579012857734,-3.0,-0.09090909090909094,4.0,-0.637771648382081,0.30434782608695654,0.6,0.014038371548900327,2.5,-18,-56719,-15,0.6,-2.0,-81.0,1,0.11925198286697991,0,normal
2025-03-10,6,28,8,2125,23,False,False,False,False,False,10,3,2025,1,11,0,0,69,1.0,6.123233995736766e-17,0.0,1.0,12.0,5.0,10.0,18.0,29.0,25.0,20.0,15.0,19.0,51.0,15.0,4.0,17.0,11.0,11.0,2137.0,2238.0,2391.0,2536.0,4241.0,30.0,40.0,37.0,9.0,182.0,8.333333333333334,3.2145502536688264,12.0,6.0,7.714285714285714,3.199702367129503,12.0,4.0,9.928571428571429,4.159591061886322,20.0,4.0,17.0,10.402254397573085,47.0,4.0,26.666666666666668,1.5275252316493484,28.0,25.0,25.428571428571427,2.9920529662392576,29.0,20.0,21.5,6.0605914918219055,29.0,7.0,26.766666666666666,12.867181813277224,54.0,7.0,9.666666666666666,4.725815626253099,15.0,6.0,9.285714285714286,5.437961803050335,18.0,4.0,10.285714285714286,5.635445125122362,18.0,1.0,18.833333333333332,12.418238348425852,47.0,1.0,2160.0,50.586559479766876,2218.0,2125.0,2224.8571428571427,69.76013324565606,2297.0,2125.0,2333.785714285714,128.42128901587728,2528.0,2125.0,2821.3,622.919773989964,4161.0,2125.0,28.666666666666668,5.131601439446887,33.0,23.0,30.285714285714285,5.529143565839338,40.0,23.0,28.928571428571427,6.207492813761191,40.0,19.0,61.93333333333333,45.71948451555187,168.0,9.0,-6.0,-0.5,-11.0,-0.7498443591482756,-0.4,3.0,0.1200000000000001,5.0,1.1126220312913577,0.8666666666666667,-7.0,-0.4666666666666667,-16.0,-0.5548045046141573,-0.5294117647058824,-12.0,-0.005615348619560145,69.0,-33.91172743320089,-0.11125052279381009,-7.0,-0.23333333333333328,-4.0,-2.228328736286561,-0.3783783783783784,0.2857142857142857,0.010823529411764706,3.8333333333333335,-17,-56736,-15,0.2857142857142857,3.0,-12.0,1,0.1271300464599931,0,normal
